x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
0.1563335196659117,0.4975252632382628,-1.5575391364479922,1.5503290429418086,1.1560783577797706,3.069204350670626,-2.1843786077570613,1.1189064830975974,-1.192679671349003,1.3560228095054376,-1.4139222449130304,1.0235063695878504,-1.2811806588763734,-1.0454587127565358,-1.3197310900548334,0.6745574919044075,0.0517003265376952,1.5450488469699215
2.946199172917008,-0.6469978027594748,-0.4360457831077302,1.0117841459239671,0.6870022578700061,2.664179181275972,-3.2401150865367154,0.5085254524086773,-1.6888587456463044,1.0850129024435835,-1.4286605928264322,-1.5158731508621348,-0.7579691397481828,-0.5812341055388204,-3.495251259313359,-2.3339170873490103,-0.7976003499040836,1.3976620352048466
1.286936804660527,0.090489439351375,-2.651698838407653,-0.3771364323649835,1.5856584444409028,0.9183955429080108,-2.543208032827489,3.559281940945731,-4.371493677370368,2.389044200780293,-1.0305208746480423,-0.0001279653791121,-1.1756288952921536,-0.9852366444993264,-2.4689627038945225,-1.0778224585142888,-1.0131451350089553,3.303645150498266
1.511499110560613,0.4813024013744356,-1.7198245302794497,1.1303711147638311,-2.16540563913267,1.8209667499847848,-2.4422317023146483,0.5963282974121922,-1.550164250607088,-1.4313611638384784,-2.8596634387865554,-1.0123514083063507,-0.6372634129839727,1.35472936303098,-2.9708750997059035,-0.6761585951574539,-0.7041483973447843,2.7096342465492573
0.7017184744103566,0.5214161213105797,-2.5825140368644752,-0.7006533859874808,2.567392587775608,3.2399688759722887,-1.4692377509019636,1.7907764160038253,-0.4392574019368676,-0.6709571827836147,-1.1898302999471229,-0.6678922111399683,0.4475570882212115,0.881549776667993,-0.3613576439790615,-1.1853898629920523,-0.6081629697200904,1.5091947295429895
2.6464586353841235,1.4932004410936666,-0.9808048958882524,1.671520162027842,1.6854910304422062,2.0756315376693744,-4.401961766552525,1.4319893470118583,-3.4669311357855213,0.168193087903644,-1.958005110713798,0.5323967570827428,0.2914782296731926,-0.5124335213271103,-3.041913934582289,-1.927345830929804,-1.87613913778918,3.102436975394096
2.4191846893659994,-0.2330309358066556,-1.6449431356395547,1.3439673903484048,0.0485333040140844,5.394566968883435,-2.385208734049465,0.5872704158209645,-2.4436521730787844,1.5249159567638424,-2.788643431505821,0.2883561436169342,-0.6775766313984753,0.0701850382268621,-1.7985687841319082,-0.2961621122743914,0.2159634063211806,1.887089957598511
1.8797149739889196,-0.6734109206152242,-1.6897988836881497,0.893614922412773,0.949006815593747,1.1137121981605336,-1.8674177184600675,0.583762793564333,-4.980113246448727,-1.225272168259722,-0.9224053855095392,0.5383947505206855,-1.2562941234895353,-0.0633429662429804,-0.7731371560081687,-1.7032912141311811,-1.448372884529714,2.449861639879784
0.4924060213877783,-1.383996296147871,-2.476914773328896,0.8016588039373744,2.308803168945376,3.419490682046349,-2.7265538216080776,2.6590935724941835,-2.5211592676939896,0.6502578978636286,-1.1141191033262785,1.2865774341129494,0.7106304867300877,-0.7555656167414522,-1.8617986433869416,-1.9203965068474569,-1.4283284724522765,1.2505293797864314
1.1490198635016036,1.1908191833847683,-2.193341628172252,0.610150601338509,1.7910628610542996,3.942450047394304,-3.156357856951832,1.9437967557125035,-0.991206439958781,-1.9849654668554275,-2.6954061658889983,0.57486671186187,-1.0699689134405748,1.6786923809080874,-0.2136627674294242,-0.3667194990738609,-1.8920867767316965,2.6514983560470786
3.3045566080226267,1.100872823630404,-2.796588069401337,-1.5636936812650502,1.394066751290063,0.8065217400889937,-2.6082606514688025,3.271775456385752,-1.981285606166831,1.8887742350319323,-2.0569034136051187,-2.4505094939693866,1.937911744011935,-0.6210435746045143,-1.5292170617258831,-1.2143556505543782,0.7018064086145581,1.5203005359420856
