x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51
1.085168951564597,0.5273195890855944,-0.8865018785426505,2.006457583313362,0.2442413336760597,0.2237083337659613,0.6225880995940778,1.1591561446924723,0.1764262685318736,-1.0368583276090524,-1.25697132725618,-0.42678250169653,0.221709656123372,-0.15959761820318,-0.2029747825714122,-0.5788577093480544,-2.107577398637896,1.1068050258828102,-0.7917326148194449,0.6975792688584839,0.7895579652301432,-1.0817815771956316,1.1468637107886046,1.05684421494943,-1.2433807114303108,-0.9540810943445064,0.3053368514774236,0.955686422042946,0.417454686905829,-1.2843916686941454,0.5537251376088014,-0.1216564044048805,-1.815652396453141,0.0785739360545907,0.3753201401510674,-0.1238033168776755,0.2151680008500393,0.0021606282262852,0.6969956677309868,1.0804117313578994,1.1927082150488388,1.7823092607495412,-0.3422102585784704,0.117746183614491,-0.5810870324365072,-1.737915286039999,1.0794293800584056,0.5161604590099707,1.1460662832599622,1.790035663080508,-1.3925247545210158,0.2198185436685371
0.7137689435952779,-0.1371394418704677,0.3061324436523264,1.0548259761460106,0.6904448052431046,-0.2308392196663738,1.1168968518680509,2.4207677896519817,-0.0353192989740186,-0.5923663089568476,0.0409084260884898,-0.5636536349482342,0.4034817900735488,-0.1785573620472814,-0.6420922355865917,-0.6344693750009563,-1.1668284692313249,0.9611603446354492,0.2418205314907549,1.1277737925236615,0.7758272419566438,-1.6868145848542242,1.1906024183403616,0.2568154274512172,-0.0173672267098711,-0.16009666847476,-0.236823531368521,-0.1076328712475584,0.2354887250454095,0.4160487872315072,1.040715681890028,-0.4431818346334599,-2.170253197811025,0.2853342305824339,-0.0094915226866636,0.3085321698147656,-0.0591176256439898,0.2619713591675051,1.3504324308094724,1.3354761274752132,1.718844698556357,2.149215112745498,-0.6416836517948805,-0.2674368619140127,0.0139289819290129,-1.6174646334263354,0.1573341752944855,0.5749267715785504,2.063065024821397,0.6872633342210362,-1.0838228109565264,-0.0393879251668216
1.2171473978011216,0.6038286643969403,-0.6413964040820404,1.3290527765766027,0.2879729416738347,0.5111805476041318,-0.18189460885975,2.326804154963459,-0.2462800256696241,0.5462697502192324,-0.715220586725472,0.0632437391466969,0.2453799087727591,0.3139806943577405,0.9980591202459445,0.4709325149724773,-2.836849204878307,1.1644584171019896,-0.162664796890642,0.5154730131870618,0.633684525396927,-2.2604440181779006,0.7150575988028534,-0.0988739467339205,-0.8119188262550678,-0.263638775605527,0.8580508636744615,0.61458598127195,0.9940126080371712,0.503325876662567,-0.0783732316408006,-0.188977747286324,-1.8270042928379568,-0.053846750823393,-0.1285287262940434,0.999985018166576,0.3078166012394406,0.1813774841576988,0.9216980535339632,0.3034340689300738,0.3542810171272418,1.7683312196929033,-0.3695995874854672,0.5108044082506613,0.2453229245168788,-1.831110332955108,-0.1093950291594568,0.1496540546114864,1.392802878284746,1.5129923608145592,-0.6442109562993332,-0.8644864578112501
1.40958718904947,0.0910339484467633,-0.7078000897739913,0.8151176905889008,0.0716250959401387,0.5032644120627516,0.7968314748332765,1.3593305737521646,0.0526927464390007,-0.9433641637318118,-0.2011349639387376,0.5561033629644483,0.221077178205283,0.7310478483741536,0.3375807415191166,0.825669823852426,-1.447441478321028,0.3222214693258862,-0.6532176391799396,0.7363788620351741,0.4706301510581974,-0.9118190569083858,1.5526332403285232,0.212685148252184,-0.293080943753204,-0.9700208833311618,0.3962403433073069,0.0699687639946388,-0.0883329782360164,-1.0109568975588648,0.2228105864254466,0.1233599468819863,-2.2718719353291537,-0.0415319924171086,-0.1607580269663707,-0.1786798087666717,0.510001636683361,-0.0661637807860447,-0.4917163941534124,1.205510303512403,1.056172991075847,0.7239145223335292,-0.2009495467260196,-0.1161811140644085,-0.7457673210056933,-1.9161929704650595,-0.3720202136948546,-0.3183762530939473,1.3070270732444016,0.0973456704663272,-1.3211156068409786,-1.030921249698603
1.709685856752902,0.3896522633868244,0.6160532777721777,1.56693765014735,0.7362799852205907,0.1547513797229024,1.4305686449526989,1.7312951890418231,0.3215968185562404,-0.66998875323357,-0.8373552133085931,-0.2222518436714655,-0.1873765940597786,0.8192979300438062,0.8298596046683846,0.7228393872327562,-1.1845528051289744,2.14340644872443,-0.0953054413408469,-0.0859086968509103,-0.0559666085463477,-1.376846957001766,1.558250884288333,0.1080592237552148,-0.66624393926069,-1.1018185578256352,0.9424385292753664,-0.6134188497263734,0.1195757820013738,0.0326877586430602,0.8346599583214929,-0.5679239098764541,-2.065136851661403,-0.5977557874475787,-0.3168441977891741,0.3756263162197505,0.268733593110851,0.2165456008331212,0.0162156144376228,0.1553944555296218,1.017097237439741,1.897184337215069,-0.2995625263104046,0.1634411780302421,0.4957550426380154,-1.2899376575461572,0.8152827953028619,0.5589133813435609,0.7182049114813807,0.5039301295607999,-0.6127796343650589,0.2152319764362379
1.5959027241687678,0.7492791121899909,-0.4423182354078923,1.8999520549438689,1.0477404075882382,0.135020381222477,0.6801991348343117,0.8382638873148575,0.4371742301320401,-0.5945181431624832,0.1561762437029928,-0.3410756373292042,0.0720592821600154,0.56760635718802,0.1093384214829181,-0.3833979059242922,-2.1466121761622468,1.268981339522989,-0.540583917551513,1.1003634401039593,1.0714734815981244,-0.9579010102923916,1.1414270252239436,0.1930906535721538,-0.8992874551513764,-1.4489544515174866,0.4320469567505437,-0.4320398251029849,-1.013800556581657,-0.6251303012457348,0.7198719437079197,-0.8198438727788648,-2.261714405943513,0.036162184581869,-0.1716533911879522,-0.1477244988676274,-0.0691048024992037,1.156169114696196,0.661774182162808,0.5894351890429896,1.179876190646182,1.6975622947741589,-0.9484983873358712,-0.1854132617784421,-0.2965260425689012,-1.868523895280316,0.9072012748422824,-0.2859470309151791,1.4693226518922435,-0.1814314336919619,-0.8040929864947688,-0.9490219603462658
1.1749079171015246,0.077657048839412,-0.7213243228442092,1.4992625517516205,1.2165935226543418,-0.1756214290483398,0.4109292290944522,1.130971115551443,0.4060393753356227,-0.8576854993585861,-0.4066480158409165,0.0919773473404665,0.8278656990554965,0.9229065290780276,0.313536335677927,0.1606849019496135,-2.347424243817669,0.6461598194701488,-0.6845837383074456,1.0060066663420009,0.6238567256117461,-0.765490380813843,1.3441228281518924,0.022786439012102,-0.3014248543196028,-0.1793904459839995,0.123635317858616,0.0142836982398477,0.3411013757320372,-0.4708203844863231,0.870571380852857,0.3144215625646298,-2.8603132290805675,-0.2337398030343304,-0.7293259666078091,-0.6625321948104789,0.1310475765019841,0.5854709847245438,0.6177696793981459,1.2135448258383668,1.3484200346809512,2.405281617205203,0.7584765537907993,0.001920340120502,-0.4809289961581731,-1.69218537966287,1.7658510888851724,-1.0459852735904092,1.601708881685233,0.1086509407359416,-1.0053028133756583,-0.2792841536055517
1.139023541581678,1.254969372970152,-0.8156310118956007,2.0555406944286427,0.4650047314548833,0.8231498904592376,-0.0167313596089405,1.7603116578312086,-0.5491326717511986,-0.9374325549104016,-0.0029838118068961,-0.4497785487676093,-0.1294411498314234,-0.0381272647731943,0.76749000560057,-0.1506349368710355,-1.6115212595745505,1.5115896454620332,0.1576487340673855,1.02879094325984,1.2950085251479706,-1.3550203772069132,2.596715160932457,0.4391204576438655,-1.2509862719652682,0.0546181777683432,0.4267897786653547,-0.8120662286377021,-0.6595762293508759,-0.2922524479219035,0.963868928216948,-0.3422278688642988,-2.6158499849686576,0.782827556699799,0.6539175442639704,0.4369490091361669,1.1069854083248163,0.9210711563955462,-0.5386406696328614,0.433351295090135,0.9004197783516297,2.353956575097272,-0.1278326599623812,-1.133680788018148,-0.2055501030402344,-1.4773447924381011,-0.3436313895643069,0.5771608438840701,0.9312059133854552,-0.1209928741107438,-1.7007920812064974,0.4309323761929871
1.26048105405232,0.0571329304353647,-0.3326257495054915,2.1279452935661003,0.2122350421734993,0.2991075930438618,0.9472592489699156,0.9193495036129936,0.161200327618517,-0.6929311032117194,-0.0084537488089889,0.1459794636109321,0.048921583096351,-0.279463099299699,0.0483465637694473,1.0525322923019251,-2.3957133256985514,1.6168510655082926,-0.4031636312610608,0.283657841479504,0.3648575334390047,-1.378551475509551,1.0920483454903165,-0.4150892257422666,-0.1376768360887562,-0.4295236304176307,0.1770401296435638,-0.6324806448816277,-0.0587327917977905,0.8944777361599108,0.4939283211407064,-0.4680146191054866,-1.4342956868394334,0.5978622808933995,-0.0914897570515946,0.6064974905838997,0.2427700656528902,0.1104781750903156,0.8195969733857793,0.7655906407773503,1.3687811699788834,1.2688860998047191,-0.0138102608683168,-0.4385861014135172,0.4145822675062331,-2.053268092966817,1.0071355687249304,0.4482408943943017,1.693314619137726,0.2858596282737066,-0.4089558755704399,-0.513651637316864
1.7831481976588175,0.8928455896397339,0.2548006853090729,1.355967748340762,0.3246818820630335,0.4777918447293636,1.0524642186955262,1.5693568852013255,0.0657589022074696,-1.8217622477275075,-0.2983635360253656,-0.6391678393058005,0.4409620263177072,0.5442062435269756,0.5468311371232104,-1.008486154837695,-1.4083033762729331,1.7951460498637486,-1.1439439953159387,0.5250519288705469,0.3589879830442651,-0.6446684417758862,1.4462743216967322,0.3144153337426667,-0.1452709984084303,-0.1143846259152855,1.1573166569039852,0.2707802878109286,-0.5373465068563555,0.1562632680820763,0.7964659160980334,-1.2621993539297374,-2.168557717853596,0.0719475222479066,-0.1379040591984625,-0.1622291007913476,0.3326733987982183,-0.3241542981617585,0.6815229077855592,2.0298051970915694,1.069554896192396,0.9872686194195026,-0.9713774028021288,0.8229919168525724,-0.1411852613594421,-1.8758555838031112,0.0909546749755925,-0.4475889514654023,2.372836409954882,-0.1264347319131132,-1.5438579731954127,0.1170093371997759
